biosample	run_accession	locus_id	g7_locus_class	member_used	member_conflict	callable	uncallable_reason	spanning_reads	dominant_bp	dominant_fraction	confidence_class	mixed_flag	functional_state
SAMN16801848	SRR13089481	HPL00352	PRIMARY_TECHNICAL	HPL00352_26695	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL00353	PRIMARY_TECHNICAL	HPL00353_26695	NONE	YES	.	26	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00354	PRIMARY_TECHNICAL	HPL00354_J99	NONE	YES	.	43	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00357	PRIMARY_TECHNICAL	HPL00357_G27	NONE	YES	.	24	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00360	PRIMARY_TECHNICAL	HPL00360_26695	NONE	YES	.	24	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00361	PRIMARY_TECHNICAL	HPL00361_26695	NONE	YES	.	37	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00364	PRIMARY_TECHNICAL	HPL00364_Shi470	NONE	YES	.	37	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00365	PRIMARY_TECHNICAL	HPL00365_26695	NONE	YES	.	40	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00369	PRIMARY_TECHNICAL	HPL00369_Shi470	NONE	YES	.	22	9	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00370	PRIMARY_TECHNICAL	HPL00370_G27	NONE	YES	.	32	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00376	PRIMARY_TECHNICAL	HPL00376_26695	NONE	YES	.	40	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00377	PRIMARY_TECHNICAL	HPL00377_26695	NONE	YES	.	32	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00378	PRIMARY_TECHNICAL	HPL00378_26695	NONE	YES	.	26	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00379	PRIMARY_TECHNICAL	HPL00379_26695	NONE	YES	.	34	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00380	PRIMARY_TECHNICAL	HPL00380_26695	NONE	YES	.	35	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00381	PROVISIONAL_TECHNICAL	HPL00381_26695	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL00383	PRIMARY_TECHNICAL	HPL00383_26695	NONE	YES	.	27	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00385	PROVISIONAL_TECHNICAL	HPL00385_Shi470	NONE	YES	.	21	10	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00386	PRIMARY_TECHNICAL	HPL00386_26695	NONE	YES	.	54	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00387	PROVISIONAL_TECHNICAL	HPL00387_26695	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL00390	PRIMARY_TECHNICAL	HPL00390_26695	NONE	YES	.	34	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00392	PRIMARY_TECHNICAL	HPL00392_Shi470	NONE	YES	.	20	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00393	PRIMARY_TECHNICAL	HPL00393_26695	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL00403	PRIMARY_TECHNICAL	HPL00403_G27	NONE	YES	.	26	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00404	PRIMARY_TECHNICAL	HPL00404_Shi470	NONE	YES	.	39	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00407	PRIMARY_TECHNICAL	HPL00407_26695	NONE	YES	.	37	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00409	PRIMARY_TECHNICAL	HPL00409_Shi470	NONE	YES	.	19	8	1.0000	MEDIUM	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00413	PRIMARY_TECHNICAL	HPL00413_26695	NONE	YES	.	30	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00414	PRIMARY_TECHNICAL	HPL00414_Shi470	NONE	YES	.	13	8	1.0000	MEDIUM	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00415	PRIMARY_TECHNICAL	HPL00415_26695	NONE	YES	.	31	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00419	PRIMARY_TECHNICAL	HPL00419_26695	NONE	YES	.	26	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00421	PRIMARY_TECHNICAL	HPL00421_26695	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL00423	PRIMARY_TECHNICAL	HPL00423_26695	NONE	YES	.	46	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00424	PRIMARY_TECHNICAL	HPL00424_Shi470	NONE	YES	.	40	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00426	PROVISIONAL_TECHNICAL	HPL00426_26695	MEMBER_ALLELE_CONFLICT:HPL00426_Shi470	NO	MEMBER_ALLELE_CONFLICT	27	9	0.9630	NA	NONE	UNCALLABLE
SAMN16801848	SRR13089481	HPL00429	PRIMARY_TECHNICAL	HPL00429_26695	NONE	YES	.	32	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00430	PRIMARY_TECHNICAL	HPL00430_26695	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL00435	PRIMARY_TECHNICAL	HPL00435_Shi470	NONE	YES	.	26	9	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00436	PRIMARY_TECHNICAL	HPL00436_Shi470	NONE	YES	.	36	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00439	PROVISIONAL_TECHNICAL	HPL00439_26695	NONE	YES	.	38	12	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00442	PRIMARY_TECHNICAL	HPL00442_Shi470	NONE	YES	.	43	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00443	PRIMARY_TECHNICAL	HPL00443_B8	NONE	YES	.	44	9	0.9773	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00447	PRIMARY_TECHNICAL	HPL00447_India7	NONE	YES	.	15	8	1.0000	MEDIUM	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00450	PRIMARY_TECHNICAL	HPL00450_G27	NONE	YES	.	36	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00453	PROVISIONAL_TECHNICAL	HPL00453_HPAG1	NONE	YES	.	33	11	1.0000	HIGH	NONE	AMBIGUOUS
SAMN16801848	SRR13089481	HPL00454	PROVISIONAL_TECHNICAL	HPL00454_P12	NONE	YES	.	25	12	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00460	PRIMARY_TECHNICAL	HPL00460_26695	NONE	YES	.	31	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00465	PRIMARY_TECHNICAL	HPL00465_G27	NONE	YES	.	38	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00466	PRIMARY_TECHNICAL	HPL00466_26695	NONE	YES	.	30	9	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00469	PRIMARY_TECHNICAL	HPL00469_G27	NONE	YES	.	28	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00479	PRIMARY_TECHNICAL	HPL00479_Shi470	NONE	YES	.	44	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00482	PRIMARY_TECHNICAL	HPL00482_26695	NONE	YES	.	25	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00483	PRIMARY_TECHNICAL	HPL00483_India7	NONE	YES	.	25	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00485	PRIMARY_TECHNICAL	HPL00485_India7	NONE	YES	.	14	8	1.0000	MEDIUM	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00487	PROVISIONAL_TECHNICAL	HPL00487_G27	NONE	YES	.	36	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00493	PRIMARY_TECHNICAL	HPL00493_Shi470	NONE	YES	.	34	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00496	PRIMARY_TECHNICAL	HPL00496_B8	NONE	YES	.	29	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00497	PRIMARY_TECHNICAL	HPL00497_G27	NONE	YES	.	25	8	1.0000	HIGH	NONE	AMBIGUOUS
SAMN16801848	SRR13089481	HPL00498	PRIMARY_TECHNICAL	HPL00498_J99	NONE	YES	.	39	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00499	PROVISIONAL_TECHNICAL	HPL00499_J99	NONE	YES	.	38	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00501	PRIMARY_TECHNICAL	HPL00501_26695	NONE	YES	.	38	8	0.9737	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00502	PRIMARY_TECHNICAL	HPL00502_Shi470	NONE	YES	.	26	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00503	PRIMARY_TECHNICAL	HPL00503_26695	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL00505	PRIMARY_TECHNICAL	HPL00505_Shi470	MEMBER_ALLELE_CONFLICT:HPL00505_P12	NO	MEMBER_ALLELE_CONFLICT	35	8	1.0000	NA	NONE	UNCALLABLE
SAMN16801848	SRR13089481	HPL00506	PRIMARY_TECHNICAL	HPL00506_26695	NONE	YES	.	38	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00510	PROVISIONAL_TECHNICAL	HPL00510_J99	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL00514	PRIMARY_TECHNICAL	HPL00514_J99	NONE	YES	.	26	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00518	PROVISIONAL_TECHNICAL	HPL00518_India7	NONE	NO	INSUFFICIENT_SPANNING_READS(6<8)	6			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL00521	PRIMARY_TECHNICAL	HPL00521_India7	NONE	YES	.	30	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00524	PRIMARY_TECHNICAL	HPL00524_G27	NONE	YES	.	31	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00529	PRIMARY_TECHNICAL	HPL00529_B8	NONE	YES	.	42	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00530	PRIMARY_TECHNICAL	HPL00530_J99	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL00531	PRIMARY_TECHNICAL	HPL00531_G27	NONE	YES	.	20	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00533	PROVISIONAL_TECHNICAL	HPL00533_P12	NONE	YES	.	47	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00540	PRIMARY_TECHNICAL	HPL00540_HPAG1	NONE	YES	.	38	9	0.9737	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00544	PRIMARY_TECHNICAL	HPL00544_J99	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL00548	PRIMARY_TECHNICAL	HPL00548_J99	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL00549	PROVISIONAL_TECHNICAL	HPL00549_P12	NONE	YES	.	34	10	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00571	PRIMARY_TECHNICAL	HPL00571_Shi470	NONE	YES	.	19	8	1.0000	MEDIUM	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00573	PRIMARY_TECHNICAL	HPL00573_J99	NONE	YES	.	41	9	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00576	PRIMARY_TECHNICAL	HPL00576_J99	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL00582	PRIMARY_TECHNICAL	HPL00582_B8	NONE	YES	.	37	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00601	PRIMARY_TECHNICAL	HPL00601_J99	NONE	YES	.	34	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00603	PRIMARY_TECHNICAL	HPL00603_J99	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL00604	PRIMARY_TECHNICAL	HPL00604_G27	NONE	YES	.	48	8	1.0000	HIGH	NONE	AMBIGUOUS
SAMN16801848	SRR13089481	HPL00608	PROVISIONAL_TECHNICAL	HPL00608_India7	NONE	YES	.	27	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00609	PRIMARY_TECHNICAL	HPL00609_India7	NONE	YES	.	21	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00613	PRIMARY_TECHNICAL	HPL00613_G27	NONE	YES	.	46	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00622	PROVISIONAL_TECHNICAL	HPL00622_India7	NONE	YES	.	25	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00628	PROVISIONAL_TECHNICAL	HPL00628_J99	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL00640	PRIMARY_TECHNICAL	HPL00640_J99	NONE	YES	.	37	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00645	PRIMARY_TECHNICAL	HPL00645_Shi470	NONE	YES	.	55	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00679	PRIMARY_TECHNICAL	HPL00679_J99	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL00682	PRIMARY_TECHNICAL	HPL00682_J99	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL00685	PROVISIONAL_TECHNICAL	HPL00685_J99	NONE	NO	NO_DOMINANT_ALLELE(0.25)	8			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL00699	PRIMARY_TECHNICAL	HPL00699_P12	NONE	YES	.	39	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00702	PRIMARY_TECHNICAL	HPL00702_G27	NONE	YES	.	37	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00709	PRIMARY_TECHNICAL	HPL00709_HPAG1	NONE	YES	.	35	7	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00743	PROVISIONAL_TECHNICAL	HPL00743_HPAG1	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL00750	PRIMARY_TECHNICAL	HPL00750_HPAG1	NONE	YES	.	16	8	1.0000	MEDIUM	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00751	PRIMARY_TECHNICAL	HPL00751_HPAG1	NONE	YES	.	39	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00752	PRIMARY_TECHNICAL	HPL00752_G27	NONE	YES	.	37	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00761	PRIMARY_TECHNICAL	HPL00761_Shi470	NONE	YES	.	26	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00780	PRIMARY_TECHNICAL	HPL00780_HPAG1	NONE	YES	.	19	8	1.0000	MEDIUM	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00782	PRIMARY_TECHNICAL	HPL00782_HPAG1	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL00804	PRIMARY_TECHNICAL	HPL00804_HPAG1	NONE	YES	.	27	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00809	PRIMARY_TECHNICAL	HPL00809_HPAG1	NONE	NO	NOT_CALLER_ELIGIBLE:NO:not_uniquely_anchorable				NA	NA	NOT_APPLICABLE
SAMN16801848	SRR13089481	HPL00811	PRIMARY_TECHNICAL	HPL00811_HPAG1	NONE	YES	.	28	8	0.9643	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00816	PRIMARY_TECHNICAL	HPL00816_HPAG1	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL00817	PRIMARY_TECHNICAL	HPL00817_P12	NONE	YES	.	15	8	1.0000	MEDIUM	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00818	PRIMARY_TECHNICAL	HPL00818_India7	NONE	YES	.	36	6	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00835	PRIMARY_TECHNICAL	HPL00835_India7	NONE	YES	.	38	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00838	PRIMARY_TECHNICAL	HPL00838_G27	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL00839	PRIMARY_TECHNICAL	HPL00839_B8	NONE	YES	.	19	8	1.0000	MEDIUM	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00840	PRIMARY_TECHNICAL	HPL00840_G27	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL00841	PRIMARY_TECHNICAL	HPL00841_G27	NONE	YES	.	36	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00849	PRIMARY_TECHNICAL	HPL00849_G27	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL00884	PRIMARY_TECHNICAL	HPL00884_G27	NONE	YES	.	35	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL00934	PRIMARY_TECHNICAL	HPL00934_G27	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL00977	PRIMARY_TECHNICAL	HPL00977_P12	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL01050	PRIMARY_TECHNICAL	HPL01050_B8	NONE	YES	.	24	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL01053	PRIMARY_TECHNICAL	HPL01053_P12	NONE	YES	.	45	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL01081	PRIMARY_TECHNICAL	HPL01081_B8	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801848	SRR13089481	HPL01098	PROVISIONAL_TECHNICAL	HPL01098_B8	NONE	YES	.	19	12	1.0000	MEDIUM	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL01110	PRIMARY_TECHNICAL	HPL01110_B8	NONE	YES	.	27	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801848	SRR13089481	HPL01140	PRIMARY_TECHNICAL	HPL01140_B8	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801849	SRR13089480	HPL00001	PRIMARY_TECHNICAL	HPL00001_26695	NONE	YES	.	39	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00002	PRIMARY_TECHNICAL	HPL00002_P12	NONE	YES	.	37	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00007	PRIMARY_TECHNICAL	HPL00007_B8	NONE	YES	.	29	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00008	PRIMARY_TECHNICAL	HPL00008_26695	NONE	YES	.	43	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00010	PRIMARY_TECHNICAL	HPL00010_Shi470	NONE	YES	.	22	16	0.5909	HIGH	MIXTURE_CANDIDATE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00013	PRIMARY_TECHNICAL	HPL00013_Shi470	NONE	YES	.	29	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00014	PRIMARY_TECHNICAL	HPL00014_J99	NONE	YES	.	36	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00018	PROVISIONAL_TECHNICAL	HPL00018_26695	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801849	SRR13089480	HPL00019	PRIMARY_TECHNICAL	HPL00019_26695	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801849	SRR13089480	HPL00022	PROVISIONAL_TECHNICAL	HPL00022_P12	NONE	YES	.	45	14	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00024	PRIMARY_TECHNICAL	HPL00024_26695	NONE	YES	.	31	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00025	PRIMARY_TECHNICAL	HPL00025_G27	NONE	YES	.	49	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00030	PROVISIONAL_TECHNICAL	HPL00030_26695	NONE	YES	.	44	12	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00031	PROVISIONAL_TECHNICAL	HPL00031_HPAG1	NONE	YES	.	39	12	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00033	PROVISIONAL_TECHNICAL	HPL00033_26695	NONE	YES	.	39	11	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00037	PRIMARY_TECHNICAL	HPL00037_26695	NONE	YES	.	39	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00038	PRIMARY_TECHNICAL	HPL00038_26695	NONE	YES	.	36	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00040	PRIMARY_TECHNICAL	HPL00040_India7	NONE	YES	.	37	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00042	PRIMARY_TECHNICAL	HPL00042_26695	NONE	YES	.	31	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00043	PRIMARY_TECHNICAL	HPL00043_26695	NONE	YES	.	35	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00044	PRIMARY_TECHNICAL	HPL00044_26695	MEMBER_ALLELE_CONFLICT:HPL00044_Shi470	NO	MEMBER_ALLELE_CONFLICT	37	8	1.0000	NA	NONE	UNCALLABLE
SAMN16801849	SRR13089480	HPL00045	PROVISIONAL_TECHNICAL	HPL00045_HPAG1	NONE	NO	INSUFFICIENT_SPANNING_READS(6<8)	6			NA	NA	UNCALLABLE
SAMN16801849	SRR13089480	HPL00046	PROVISIONAL_TECHNICAL	HPL00046_26695	NONE	YES	.	37	12	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00047	PRIMARY_TECHNICAL	HPL00047_26695	NONE	YES	.	27	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00049	PRIMARY_TECHNICAL	HPL00049_Shi470	NONE	YES	.	42	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00050	PRIMARY_TECHNICAL	HPL00050_26695	NONE	YES	.	43	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00051	PRIMARY_TECHNICAL	HPL00051_G27	NONE	YES	.	35	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00053	PRIMARY_TECHNICAL	HPL00053_India7	NONE	YES	.	27	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00055	PRIMARY_TECHNICAL	HPL00055_26695	NONE	YES	.	35	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00060	PROVISIONAL_TECHNICAL	HPL00060_26695	NONE	YES	.	23	11	0.9565	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00061	PROVISIONAL_TECHNICAL	HPL00061_26695	NONE	YES	.	14	11	0.8571	LOW	NONE	OFF
SAMN16801849	SRR13089480	HPL00063	PROVISIONAL_TECHNICAL	HPL00063_26695	NONE	YES	.	41	12	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00064	PRIMARY_TECHNICAL	HPL00064_26695	NONE	YES	.	26	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00065	PROVISIONAL_TECHNICAL	HPL00065_HPAG1	NONE	YES	.	44	12	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00068	PRIMARY_TECHNICAL	HPL00068_Shi470	NONE	YES	.	34	8	0.9706	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00070	PROVISIONAL_TECHNICAL	HPL00070_26695	NONE	YES	.	35	12	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00071	PRIMARY_TECHNICAL	HPL00071_B8	NONE	YES	.	30	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00072	PRIMARY_TECHNICAL	HPL00072_26695	NONE	YES	.	19	8	1.0000	MEDIUM	NONE	ALLELE_STATE
SAMN16801849	SRR13089480	HPL00073	PRIMARY_TECHNICAL	HPL00073_J99	NONE	YES	.	18	8	1.0000	MEDIUM	NONE	ALLELE_STATE
